ID,region,ownd,kids,inc,sex,wlth,hv,incmed,incavg,low,npro,gifdol,gifl,gifr,mdon,lag,gifa,donr,damt
437,ter3,1,3,6,1,1,110,20,46,38,69,130,11,5,13,5,5.23,0,0
438,ter2,1,3,4,1,8,84,22,22,25,92,163,32,22,19,5,27.73,1,14
439,ter3,1,3,2,1,9,122,20,50,35,116,208,12,14,15,10,11.39,0,0
440,ter3,1,2,5,0,5,85,15,21,49,32,73,21,13,19,6,11.46,0,0
441,ter1,1,0,2,0,8,233,53,53,5,73,94,30,15,14,8,15.48,1,14
442,ter4,1,2,4,0,8,189,70,70,0,20,59,21,20,18,5,16.96,1,16
443,ter2,1,0,4,0,3,184,41,46,8,92,127,24,15,16,25,16,1,14
444,ter2,1,0,4,0,8,167,16,60,19,79,105,20,11,35,6,15.61,1,14
446,ter2,1,2,4,1,7,126,27,32,19,65,90,25,14,15,9,23.84,1,15
447,ter2,1,0,5,1,8,162,57,57,5,95,146,34,23,16,8,15.57,1,15
448,ter2,0,0,4,1,2,127,44,44,9,35,58,21,19,17,2,15.01,1,12
449,ter2,1,1,4,0,3,98,79,79,9,77,92,5,5,14,9,3.75,0,0
450,ter4,1,0,1,0,9,257,68,79,0,88,212,29,10,17,11,9.38,0,0
452,ter2,1,2,2,0,8,137,17,37,22,19,41,22,22,16,10,14.57,0,0
453,ter2,0,3,3,1,3,160,24,34,21,36,78,5,5,20,4,4.74,0,0
454,ter2,1,3,1,0,7,82,13,19,48,48,74,24,19,31,6,12.16,0,0
455,ter4,1,2,4,0,8,162,19,36,22,78,108,14,7,13,3,12.29,1,14
457,ter2,1,0,4,1,5,109,25,41,23,27,48,16,9,22,8,13.5,1,13
458,ter1,1,2,5,1,8,154,33,56,5,31,61,35,20,15,5,15.78,0,0
459,ter5,0,4,3,1,9,142,51,51,6,21,55,29,20,13,9,21.28,0,0
460,ter2,1,2,4,0,9,362,125,125,0,14,32,8,7,13,3,8.34,1,12
461,ter4,1,3,4,0,8,149,42,44,13,45,45,4,4,25,4,4.11,0,0
463,ter5,1,2,4,0,8,191,47,63,11,15,49,20,14,25,6,16.91,0,0
464,ter1,1,2,2,1,8,181,56,56,6,72,114,15,13,19,14,14.54,0,0
465,ter1,1,3,4,1,8,119,34,38,10,73,73,15,10,19,8,11.14,0,0
468,ter5,1,3,7,1,9,178,39,60,5,65,117,63,31,15,7,28.31,0,0
469,ter5,1,0,4,0,8,324,87,118,0,44,63,18,10,18,4,12.57,1,14
470,ter5,1,4,5,0,0,91,25,30,18,40,75,6,10,14,8,5.1,0,0
472,ter1,1,0,7,0,9,129,40,44,11,63,92,41,36,17,4,19.97,1,16
474,ter5,1,5,6,1,4,186,66,66,4,18,47,5,4,14,12,6.55,0,0
475,ter5,1,1,5,1,9,97,36,36,22,96,206,96,50,20,4,22.36,0,0
476,ter2,1,3,4,1,1,241,89,89,4,116,190,25,44,22,4,12.94,0,0
477,ter2,1,0,6,1,8,199,36,92,13,60,107,10,6,19,9,6.25,1,13
478,ter1,1,1,4,1,9,211,27,65,22,37,70,19,9,19,6,8.92,1,13
479,ter2,1,0,7,1,9,179,25,53,9,90,139,5,5,18,3,4.2,1,12
480,ter5,1,3,4,1,9,200,50,69,3,35,64,14,22,13,5,8.85,0,0
481,ter5,1,0,2,1,6,334,62,77,2,46,91,12,12,14,6,11.68,1,14
484,ter5,1,2,2,1,0,135,76,76,2,67,116,67,45,21,4,21.99,0,0
485,ter2,1,3,5,1,8,114,24,28,21,93,177,45,44,16,6,23.85,1,16
486,ter2,1,2,2,0,4,298,65,83,0,39,74,7,3,17,5,4.48,0,0
487,ter4,1,0,5,1,8,161,13,35,38,62,105,12,10,21,7,7.14,1,16
489,ter5,1,2,4,0,8,233,59,81,0,35,78,78,47,20,5,26.01,0,0
491,ter2,1,0,4,0,8,118,21,35,22,30,53,17,13,18,3,10.27,1,14
492,ter4,1,1,3,1,8,200,45,48,6,41,69,17,8,23,4,8.64,0,0
493,ter5,1,3,4,0,8,368,143,143,0,14,26,23,14,12,3,12.7,0,0
494,ter2,1,2,4,1,7,148,42,42,13,37,62,20,11,17,5,11.43,1,14
495,ter2,1,0,2,1,9,128,29,39,21,47,61,43,22,16,6,12.69,1,15
496,ter5,1,2,6,1,1,105,24,38,37,43,55,20,13,14,6,13.87,0,0
497,ter1,1,3,4,0,3,84,18,22,33,83,112,18,10,37,4,13.72,0,0
498,ter2,1,1,4,1,8,174,32,43,9,45,71,5,8,15,15,3.76,1,11
502,ter4,1,4,4,1,9,131,14,33,24,77,94,4,7,15,7,4.81,0,0
503,ter3,1,3,5,0,5,274,67,80,1,47,65,20,12,14,12,8.17,0,0
504,ter3,1,0,1,1,1,119,23,31,22,42,116,13,6,18,5,7.47,0,0
505,ter1,1,0,6,1,9,434,82,123,0,30,98,98,65,13,6,17.91,1,18
506,ter4,1,0,4,1,8,227,46,55,2,112,123,9,7,13,5,4.14,1,15
507,ter2,1,0,6,0,8,197,58,58,6,78,89,24,20,13,4,21.48,1,17
509,ter2,1,2,5,0,8,186,33,61,6,31,60,38,24,19,7,16.38,0,0
511,ter1,0,2,2,0,7,246,50,51,12,43,61,9,5,13,9,5.27,0,0
512,ter5,1,0,2,0,8,123,38,38,20,91,113,21,21,16,5,8.6,1,13
513,ter3,1,0,3,0,9,207,32,59,5,81,160,14,13,24,19,8.05,1,14
514,ter1,1,0,6,1,9,273,67,67,0,58,78,43,53,24,5,26.83,1,17
515,ter4,1,2,6,1,9,243,71,71,5,32,54,15,13,24,17,9.2,0,0
519,ter3,1,4,4,1,2,331,57,82,2,30,50,9,4,21,21,6.74,0,0
520,ter2,1,2,4,1,9,106,21,32,13,72,143,143,53,14,12,51.39,1,15
523,ter4,1,2,4,0,9,198,73,73,2,16,51,13,11,17,8,10.31,0,0
525,ter2,0,2,4,0,5,251,48,49,6,124,190,64,43,36,6,21.68,0,0
526,ter2,1,3,5,1,8,192,33,54,11,66,82,15,30,17,6,18.78,0,0
527,ter2,1,0,5,1,5,190,31,58,9,125,167,72,41,18,15,22.75,1,17
528,ter2,1,5,5,0,5,137,26,49,12,99,116,21,20,16,6,15.51,0,0
529,ter2,1,0,2,1,4,204,30,49,5,46,63,5,5,23,4,6.34,1,10
530,ter3,1,0,4,0,6,234,80,80,0,42,86,11,10,14,5,8.61,1,17
531,ter5,1,0,2,1,8,157,32,42,13,82,223,11,6,23,3,4.47,1,12
532,ter4,1,0,5,1,8,156,27,40,19,87,231,15,19,16,15,10.53,1,17
533,ter4,0,4,4,1,5,146,17,40,39,37,60,8,6,19,3,5.9,0,0
535,ter5,1,0,4,1,9,173,63,63,5,25,58,14,11,15,2,5.54,1,13
537,ter2,1,0,5,1,6,236,65,79,4,41,63,6,5,16,7,4.73,1,14
539,ter1,1,0,4,1,9,270,70,95,2,55,74,24,12,17,5,17.68,1,14
540,ter3,0,1,4,1,8,113,32,32,20,69,86,13,8,26,3,7.16,0,0
541,ter3,0,0,4,1,7,197,36,62,9,67,71,5,3,21,16,4.97,0,0
543,ter2,1,0,4,1,9,342,31,83,4,14,50,13,6,15,3,11.31,1,13
544,ter2,1,0,4,1,5,161,77,78,1,80,92,4,5,17,5,5.5,1,12
547,ter4,0,2,6,0,8,115,27,33,18,65,88,65,28,13,11,20.05,0,0
548,ter5,1,2,4,1,8,178,37,46,7,27,46,13,16,11,10,13.45,0,0
549,ter5,1,2,4,1,8,147,36,41,24,100,139,6,5,17,24,4.82,0,0
550,ter5,1,2,2,0,8,161,26,44,16,118,238,44,31,18,6,19.63,0,0
551,ter2,1,4,4,1,4,319,81,81,2,49,68,20,18,16,7,15.5,0,0
552,ter5,1,1,2,1,8,152,54,57,9,88,160,11,9,13,6,7.43,0,0
553,ter5,1,2,5,1,5,241,35,72,4,77,130,17,25,19,3,21.48,0,0
556,ter2,1,0,7,1,9,355,32,100,0,108,207,16,13,22,13,11.49,1,15
557,ter3,1,0,4,1,5,131,28,36,27,32,65,50,24,13,6,15.4,1,18
560,ter2,1,2,4,1,8,95,23,32,19,100,117,12,9,16,5,6.86,1,13
562,ter4,1,5,4,1,3,202,44,53,6,96,313,22,25,17,4,20.34,0,0
564,ter3,0,1,2,1,3,326,50,83,0,20,36,20,17,18,9,11.91,0,0
565,ter2,1,0,1,0,5,351,78,81,1,88,135,48,31,19,6,12.06,1,14
567,ter2,1,2,4,1,8,109,28,46,13,42,63,10,6,13,5,6.29,0,0
568,ter1,1,3,4,0,8,107,16,22,34,83,134,4,3,20,4,1.89,0,0
569,ter4,1,2,4,1,8,159,61,61,12,18,49,19,11,21,9,10.29,0,0
570,ter3,1,2,4,1,8,151,39,39,26,18,37,4,5,25,9,2.94,0,0
572,ter1,1,2,2,1,8,224,37,53,7,24,49,8,4,26,7,4.93,0,0
573,ter1,1,1,4,1,0,116,34,47,17,30,53,13,11,15,8,7.57,0,0
574,ter3,1,2,4,1,5,105,46,46,10,57,78,40,25,18,9,20.31,0,0
575,ter2,0,2,2,1,8,170,32,50,25,75,78,9,8,21,7,6.33,0,0
576,ter1,1,0,4,1,6,146,23,53,24,83,100,21,13,24,6,11.01,1,16
577,ter4,1,0,3,1,6,231,44,58,19,56,111,5,5,14,4,6.4,1,15
579,ter1,1,1,5,0,5,193,70,70,1,103,387,33,14,18,6,9.5,1,16
580,ter5,1,5,4,0,8,217,64,68,1,68,98,7,8,22,8,6.85,0,0
581,ter5,1,1,4,1,7,178,35,36,23,38,72,23,19,20,3,13.39,1,16
583,ter1,1,5,3,1,8,181,22,35,24,32,71,17,10,13,16,10.85,0,0
584,ter2,0,0,4,1,6,257,59,69,7,20,46,13,15,18,3,6.52,1,13
585,ter1,1,2,4,1,8,203,41,53,11,35,63,15,14,21,7,9.7,0,0
586,ter2,1,3,4,1,8,257,77,82,0,44,76,23,29,22,5,11.53,1,14
587,ter1,0,0,7,1,8,139,49,49,10,46,54,4,4,27,3,5.61,0,0
588,ter1,1,0,4,1,5,281,47,79,2,98,276,5,3,15,4,5.25,1,12
590,ter4,1,3,2,1,6,151,35,46,4,80,111,17,11,16,6,6.78,0,0
591,ter2,1,0,2,0,5,192,50,50,9,111,184,13,11,22,3,8.58,1,13
592,ter3,1,2,4,1,9,153,33,44,13,34,57,13,12,21,9,6.88,0,0
593,ter2,1,0,4,1,7,191,63,65,1,103,152,24,16,15,15,17.91,1,17
595,ter2,0,2,4,0,9,155,35,35,24,70,92,19,11,11,6,15.29,0,0
598,ter3,1,0,4,1,8,270,52,80,1,48,105,12,8,13,3,5.72,1,15
599,ter3,1,2,4,1,8,95,29,39,15,74,106,5,5,19,4,5.84,1,13
600,ter2,1,2,2,0,8,315,60,78,1,87,128,51,28,22,3,14.25,1,14
602,ter1,1,5,2,1,9,159,28,60,28,59,76,62,21,13,3,12.98,0,0
604,ter1,1,3,4,1,9,169,38,47,7,87,114,9,4,16,6,4.2,1,10
606,ter2,1,0,4,0,5,127,34,43,13,45,103,103,45,24,9,21.83,1,17
607,ter2,1,0,5,0,4,126,31,39,27,68,117,5,5,18,5,6.77,1,13
608,ter5,1,0,7,1,7,200,30,64,6,86,109,32,21,22,21,29.05,0,0
609,ter2,1,4,2,1,9,287,49,64,4,50,65,8,9,20,13,6.81,0,0
610,ter4,0,3,5,1,8,240,68,78,2,79,243,24,8,20,10,8.64,0,0
611,ter2,1,2,4,0,8,208,59,69,6,20,56,7,12,13,6,5.73,1,12
612,ter1,1,3,4,1,8,269,52,67,3,44,57,5,5,18,3,4.6,0,0
613,ter5,1,1,4,0,8,98,17,29,37,35,86,14,27,14,6,10.34,1,15
614,ter2,1,2,4,1,9,127,35,35,15,33,52,26,20,20,7,21.82,1,14
615,ter3,1,2,4,0,8,286,50,95,3,20,70,70,33,22,9,63.19,0,0
616,ter4,1,0,4,1,8,184,37,48,8,48,49,6,3,22,4,6.69,1,13
617,ter1,1,1,4,1,1,125,36,43,27,90,143,21,9,12,4,9.44,0,0
618,ter5,1,2,7,1,8,141,37,53,5,29,55,3,1,16,3,3.81,0,0
619,ter5,1,2,2,1,9,112,19,48,28,21,38,5,4,15,3,3.51,0,0
621,ter5,1,0,4,1,8,107,19,27,26,12,41,7,5,19,6,4.19,1,13
624,ter4,1,3,4,1,8,147,29,41,15,85,118,17,14,13,5,11.52,0,0
627,ter1,1,0,4,0,8,206,45,71,7,104,168,29,29,17,8,9.98,1,16
628,ter2,0,2,4,0,8,273,54,78,4,91,94,64,30,7,6,12.69,0,0
629,ter3,1,4,7,0,8,151,38,44,10,47,87,14,12,18,5,11.45,0,0
631,ter2,1,4,4,0,6,108,38,38,33,65,106,4,4,14,4,5.86,1,13
633,ter2,1,0,3,1,8,175,53,70,4,20,46,21,29,18,13,12.87,1,14
634,ter3,1,2,5,0,7,401,67,92,1,71,110,6,5,21,5,7.99,0,0
635,ter3,1,0,4,0,8,80,14,23,46,33,62,27,14,17,3,14.33,1,18
636,ter2,1,4,4,1,9,179,35,36,18,119,190,18,29,18,6,13.35,1,13
637,ter2,0,0,1,1,5,175,43,43,10,38,53,11,8,19,9,6.71,0,0
641,ter5,1,2,3,1,9,184,32,54,16,25,40,23,16,19,8,9.72,0,0
642,ter2,1,4,4,1,9,190,36,66,6,101,227,22,23,18,7,17.38,1,14
643,ter1,1,0,4,0,8,116,42,48,4,19,63,5,11,23,7,6.74,1,12
644,ter3,1,2,1,0,8,182,25,52,4,73,123,24,16,14,5,14.92,0,0
645,ter5,1,2,5,1,9,272,35,60,11,53,67,9,6,22,6,8.3,0,0
646,ter1,1,2,2,0,3,137,24,32,30,14,42,11,7,8,4,5.07,0,0
647,ter5,0,2,7,1,8,122,25,44,7,63,92,18,16,14,5,10.77,0,0
648,ter3,1,4,7,0,3,168,35,60,22,54,108,108,46,13,14,21.38,0,0
649,ter2,1,0,4,0,8,241,68,78,5,66,103,57,21,17,5,16.03,1,16
651,ter2,1,3,4,1,8,158,40,40,14,72,102,14,11,14,6,7.07,1,12
652,ter5,1,2,2,1,9,134,19,30,36,86,130,21,13,20,4,12.74,0,0
653,ter2,1,0,4,1,7,118,28,37,38,80,108,83,28,19,16,29.41,1,17
654,ter5,1,0,4,0,7,159,36,42,14,35,46,13,12,20,12,8.41,1,14
655,ter2,1,3,5,1,8,172,34,54,11,38,56,13,12,19,3,15.17,1,14
656,ter5,1,4,7,1,6,94,18,25,36,86,158,17,10,18,8,8.9,0,0
657,ter5,0,2,5,1,8,152,52,52,5,91,245,15,28,21,4,8.01,0,0
658,ter2,1,2,2,0,9,148,16,38,15,62,81,14,11,22,9,9.74,0,0
659,ter5,1,0,5,0,8,131,27,38,23,69,163,23,9,18,5,15.73,1,15
660,ter3,1,2,4,1,4,216,53,105,9,23,55,16,14,23,13,10.05,0,0
661,ter3,1,3,7,0,8,262,104,104,0,32,53,37,37,15,9,18.86,0,0
662,ter5,1,1,3,0,8,103,33,37,12,62,90,20,12,16,3,7.79,1,14
663,ter4,1,0,2,0,9,141,34,41,21,18,39,19,8,36,13,8.88,0,0
664,ter1,1,0,4,0,3,228,40,73,11,110,225,34,18,10,13,12.83,1,19
665,ter2,1,2,2,0,8,268,41,80,5,70,116,15,18,19,5,9.08,0,0
666,ter1,1,0,4,0,2,132,18,43,26,30,70,23,12,19,12,13.75,1,14
667,ter5,1,0,4,0,9,108,54,54,16,114,337,46,30,13,15,17.36,1,17
668,ter2,0,2,4,0,9,165,25,59,16,25,59,11,9,22,3,8.27,0,0
669,ter2,1,2,2,1,6,105,17,39,60,117,406,406,55,17,6,20.63,0,0
670,ter1,1,0,4,0,8,231,72,72,3,39,80,14,6,20,6,13.22,1,15
672,ter4,1,0,4,1,5,239,43,56,8,64,104,11,6,17,5,7.74,1,15
673,ter5,1,2,3,1,7,168,34,50,8,31,49,22,9,23,8,9.54,0,0
675,ter2,1,0,5,1,9,127,33,55,27,61,60,15,9,15,11,8.93,1,16
676,ter4,1,0,3,0,9,137,40,56,9,78,93,18,12,20,5,14.03,1,16
677,ter2,1,0,7,1,6,231,52,52,5,65,126,9,6,23,5,5.99,1,15
678,ter5,1,2,4,0,8,137,21,40,12,89,109,80,39,27,10,29.15,0,0
679,ter1,0,2,3,0,8,143,47,47,3,52,127,113,35,14,4,39.75,0,0
680,ter2,1,2,4,1,8,118,21,43,35,75,72,16,10,18,5,9.91,1,13
681,ter2,1,2,3,0,9,157,45,45,6,37,124,124,47,17,4,19.32,1,17
684,ter5,1,2,7,0,8,80,21,26,58,12,35,11,10,23,3,16.01,0,0
685,ter3,0,1,1,1,8,138,34,59,20,18,62,12,5,22,5,11.16,0,0
686,ter2,1,4,4,1,8,111,23,30,36,64,77,15,12,25,3,11.47,0,0
687,ter1,1,2,7,1,3,153,44,55,10,112,183,8,8,21,11,6.68,0,0
688,ter2,1,2,5,0,8,310,68,164,2,108,285,15,14,16,3,9.25,1,14
689,ter4,1,0,4,1,4,223,36,53,24,100,153,11,12,17,14,8.21,0,0
691,ter1,1,2,7,1,8,106,10,22,72,58,107,36,34,17,7,29.2,0,0
692,ter2,1,0,6,0,8,146,35,42,8,32,62,12,7,17,5,8.04,0,0
695,ter2,1,4,4,0,9,79,24,24,40,83,165,74,26,24,10,18.18,0,0
696,ter4,1,4,3,0,8,141,36,44,11,21,48,11,20,19,12,6.44,0,0
697,ter4,1,1,7,0,3,137,24,38,25,16,38,15,15,18,11,8.41,0,0
698,ter5,1,0,4,1,1,122,41,62,15,67,91,13,7,21,17,5.21,0,0
699,ter3,1,2,3,0,8,338,82,85,0,91,144,23,20,16,4,13.69,1,15
700,ter3,1,2,4,0,0,424,87,122,1,67,94,7,8,15,10,9.02,0,0
701,ter2,0,0,5,0,8,347,46,104,2,76,129,15,8,23,5,12.4,1,14
702,ter2,1,4,5,1,9,122,23,41,41,81,112,39,30,24,11,11.53,0,0
703,ter2,1,4,6,1,9,191,38,67,3,93,115,9,12,8,12,6.65,0,0
705,ter2,1,2,4,1,6,162,38,43,11,45,68,14,9,22,8,8.66,1,13
709,ter4,1,0,4,1,9,171,32,53,6,27,45,10,7,24,7,7.52,1,15
710,ter2,1,0,1,0,7,176,47,50,4,53,114,9,5,22,7,11.75,1,13
711,ter1,1,2,4,0,8,207,50,55,4,81,101,38,34,18,7,16.48,1,14
712,ter1,0,2,2,0,8,150,45,58,7,43,84,56,36,16,10,17.35,0,0
713,ter3,0,3,2,1,9,100,26,36,7,76,125,30,26,22,3,17.84,0,0
714,ter1,1,0,2,0,9,133,28,40,18,90,129,6,5,20,5,5.96,1,12
715,ter2,1,0,1,1,8,105,29,29,29,90,165,23,20,22,9,12.72,1,15
716,ter5,1,1,4,1,5,71,13,19,49,104,103,21,25,20,12,13.21,0,0
717,ter1,1,3,5,1,5,340,123,123,1,77,164,14,16,14,3,7.59,1,13
719,ter5,1,0,7,1,8,245,45,61,5,112,259,14,6,16,10,9.72,0,0
720,ter2,1,0,6,0,4,165,31,44,21,22,61,5,4,15,8,4.29,1,12
721,ter5,1,1,4,0,3,101,24,24,31,11,33,13,4,8,11,8.27,0,0
722,ter1,1,2,2,0,2,124,21,40,27,68,80,11,5,12,8,12.32,0,0
724,ter1,1,3,2,1,1,169,26,41,19,34,57,40,32,24,5,17.53,0,0
725,ter4,1,0,4,1,4,174,81,81,1,85,135,39,22,18,5,14.85,1,18
726,ter5,1,0,4,1,3,193,34,71,3,92,189,16,13,14,7,10.27,1,14
727,ter3,1,0,4,0,8,138,23,36,41,40,77,37,19,31,26,24.13,1,18
729,ter2,1,3,2,1,9,163,23,45,27,57,103,12,11,21,4,11.21,0,0
730,ter5,0,0,5,1,8,109,18,28,36,58,100,11,8,15,9,12.86,0,0
731,ter3,1,2,4,0,8,271,49,75,7,40,76,61,55,22,3,20.23,1,18
733,ter4,1,4,4,1,1,118,23,30,22,74,109,12,6,12,15,12.68,0,0
735,ter2,1,3,2,1,1,260,54,62,6,81,130,26,12,19,8,11.22,0,0
736,ter4,1,0,1,1,2,178,39,65,17,61,85,17,15,18,4,12.75,0,0
737,ter1,1,0,3,0,7,130,36,36,20,27,54,14,12,17,2,15.68,1,15
740,ter1,0,0,6,1,0,189,30,41,28,82,158,24,23,20,15,13.47,0,0
741,ter2,1,3,4,0,8,147,22,47,39,113,281,9,9,14,10,7.52,1,13
742,ter2,1,2,2,1,6,196,66,66,10,57,81,11,7,19,6,9.74,0,0
743,ter5,1,0,6,0,0,150,69,69,1,77,93,28,18,18,3,8.95,0,0
744,ter1,1,0,2,0,9,88,23,31,22,60,105,14,13,20,6,7.19,1,13
745,ter5,1,0,3,1,6,119,20,39,33,78,229,5,3,23,8,4.3,1,13
746,ter4,1,3,2,1,5,132,56,56,9,116,323,8,5,26,5,7.56,0,0
749,ter5,0,2,5,0,9,187,28,51,6,9,36,16,8,14,11,16.01,0,0
751,ter1,1,2,4,1,0,77,30,34,19,42,63,5,6,24,4,4.49,0,0
752,ter2,1,2,4,0,5,213,22,78,16,24,47,27,23,22,16,13.03,0,0
753,ter2,1,2,4,0,7,256,104,104,0,125,286,16,7,21,3,7.03,1,14
754,ter3,0,0,4,1,8,251,64,116,1,112,194,20,24,12,4,20.28,0,0
756,ter1,1,0,4,1,8,285,112,112,1,104,191,15,21,16,9,11.77,1,15
758,ter2,1,3,7,1,0,169,55,60,2,39,92,7,7,31,5,7.32,0,0
759,ter1,1,2,2,0,9,67,8,25,65,100,159,8,11,13,13,6.76,0,0
760,ter1,1,3,4,0,8,201,53,53,3,15,38,17,18,18,9,6.99,0,0
761,ter2,1,0,3,0,8,280,36,79,2,127,188,4,4,20,7,4.59,1,11
762,ter5,1,1,4,0,7,109,16,28,36,62,69,51,21,10,9,16.98,0,0
763,ter2,1,2,4,1,8,132,20,30,33,48,67,10,12,19,4,7.54,1,13
764,ter2,1,0,4,0,0,143,42,55,11,72,131,17,17,21,8,13.53,1,12
765,ter1,1,2,4,1,8,399,57,99,1,10,44,9,9,25,5,8.06,0,0
766,ter2,1,2,4,1,1,91,37,37,28,45,71,16,8,22,5,18.26,0,0
767,ter5,1,3,4,1,8,216,53,58,2,115,218,41,25,14,10,24.09,1,15
768,ter2,1,3,4,1,8,136,50,50,11,69,147,5,5,24,4,7.98,1,10
770,ter5,1,4,1,0,8,123,21,38,48,37,60,33,36,17,9,16.44,0,0
771,ter4,1,2,4,0,8,137,62,62,5,94,149,16,14,13,7,8.93,1,15
772,ter2,1,0,4,1,9,137,20,36,20,76,140,20,15,20,6,12.17,1,18
774,ter1,1,0,3,0,9,174,39,55,10,78,123,54,23,20,3,15.21,1,16
777,ter2,1,1,4,1,9,181,38,60,2,104,233,4,4,21,6,2.37,1,11
778,ter4,1,0,3,1,5,201,62,69,6,51,74,17,19,14,3,6.34,1,15
779,ter2,1,1,4,1,7,221,34,63,4,79,419,29,24,19,6,10.21,1,15
781,ter4,0,2,4,0,9,100,25,37,23,47,62,6,6,21,13,6.64,0,0
782,ter2,1,4,3,0,8,236,33,71,13,74,137,33,34,14,6,11.6,0,0
783,ter1,1,0,6,0,8,115,40,40,13,103,184,9,11,16,6,7.94,1,13
784,ter1,1,3,4,0,9,253,63,63,3,56,92,24,13,36,6,11.8,0,0
785,ter1,1,3,7,0,9,177,31,38,11,24,53,16,13,18,6,11.67,0,0
786,ter4,1,0,6,1,8,156,25,37,9,89,125,7,5,20,7,5.7,1,17
787,ter4,1,1,1,1,8,148,48,48,21,71,84,9,11,37,9,6.67,0,0
788,ter5,1,0,3,1,8,140,42,44,8,98,158,10,12,13,9,6.42,1,14
789,ter2,1,0,2,0,3,328,79,80,0,95,172,8,4,20,4,6.01,1,11
792,ter3,1,3,4,0,3,129,30,48,13,40,78,42,35,20,7,22.01,0,0
795,ter4,1,2,5,1,4,161,31,44,22,70,92,12,7,13,10,8.13,0,0
796,ter1,1,2,4,0,6,111,19,32,25,60,142,29,25,20,4,9.93,1,16
797,ter2,1,2,4,1,9,178,66,68,0,2,65,65,36,15,6,19.56,1,17
798,ter3,1,0,4,1,8,190,37,49,10,97,147,24,11,14,6,15.06,1,16
799,ter4,1,1,4,0,9,183,55,55,9,37,113,10,9,16,3,11.31,1,16
800,ter1,0,0,4,1,8,272,100,100,0,88,149,11,7,21,8,8,1,15
801,ter5,1,2,7,1,8,255,74,76,1,91,195,195,23,16,7,28.64,0,0
802,ter1,1,3,4,1,1,234,31,67,7,79,130,22,15,13,6,14.55,0,0
803,ter2,0,0,4,1,8,136,16,45,37,46,62,10,8,20,22,9.76,0,0
804,ter2,1,2,5,0,9,174,27,59,17,77,153,31,28,16,4,18.14,1,15
807,ter1,1,0,7,1,8,143,21,40,34,101,202,48,21,16,9,21.37,1,16
808,ter1,1,2,3,1,4,132,22,34,29,48,59,11,9,16,16,10.34,0,0
809,ter4,1,3,7,1,9,196,40,75,5,69,86,10,10,26,7,4.96,0,0
810,ter1,1,2,4,0,9,173,100,100,0,50,72,11,8,18,4,6.66,1,13
812,ter4,1,4,7,1,8,141,31,42,5,14,47,27,19,22,10,11.95,0,0
813,ter1,0,1,4,1,6,132,35,35,14,33,65,4,4,21,4,2.88,0,0
815,ter2,1,2,4,0,8,271,76,76,5,107,332,32,33,17,9,10.32,1,17
816,ter2,1,2,4,1,8,132,23,33,29,49,92,19,8,12,9,15.81,1,13
819,ter3,1,3,6,0,8,127,23,38,10,51,83,83,23,16,5,17.3,0,0
820,ter5,0,2,1,1,6,142,34,46,18,54,82,29,20,22,5,16.5,0,0
821,ter3,1,1,4,1,9,262,56,72,1,97,208,46,50,23,12,26.36,1,18
822,ter3,0,3,6,1,3,264,57,77,5,115,229,112,25,19,7,25.22,0,0
823,ter1,1,2,4,0,9,128,38,44,23,86,172,9,8,21,5,5.77,1,13
824,ter2,1,2,3,1,9,199,57,61,4,98,186,30,17,20,6,21.21,1,19
825,ter4,1,2,7,1,3,457,63,107,0,6,40,12,16,20,17,12.06,0,0
826,ter2,1,2,4,1,4,335,85,98,0,44,77,28,28,13,7,26.66,1,15
827,ter4,1,2,4,1,7,115,35,48,14,103,291,14,16,13,5,14.71,1,16
828,ter2,1,4,5,1,8,215,29,57,11,72,144,27,16,18,6,23.82,1,13
829,ter2,1,3,4,0,8,239,33,54,1,42,56,30,10,24,6,22.45,1,13
832,ter4,1,2,5,0,9,154,45,49,16,85,123,34,52,18,16,18.29,0,0
833,ter5,0,4,7,1,9,154,50,55,4,97,165,10,5,17,15,10.55,0,0
834,ter2,1,0,4,1,2,314,81,81,1,113,113,14,9,21,4,8.85,1,15
835,ter3,1,0,4,1,7,198,32,50,11,70,90,16,10,38,3,19.34,1,16
836,ter1,1,1,5,0,8,124,21,27,34,75,144,9,11,18,3,6.75,1,14
837,ter4,1,0,4,1,8,145,27,39,19,95,153,14,7,27,5,7.51,1,17
840,ter2,1,3,4,1,8,160,45,51,7,86,108,22,21,13,6,13.74,1,14
841,ter5,1,2,1,1,3,81,33,33,27,44,55,10,3,24,11,4.41,0,0
843,ter3,1,3,2,1,9,109,25,28,37,43,87,21,34,26,7,19.03,0,0
844,ter1,1,5,5,0,8,132,37,38,6,51,103,9,7,12,7,5.26,0,0
845,ter2,1,2,4,1,9,156,26,37,16,16,62,5,3,17,5,7.99,1,11
847,ter3,1,0,5,1,6,59,17,19,45,56,87,17,9,23,6,10.04,1,16
848,ter5,1,2,4,1,8,132,39,44,10,94,158,15,16,19,5,11.13,0,0
850,ter2,1,4,4,0,8,129,37,37,21,79,388,7,5,20,4,5.91,1,11
852,ter2,1,2,3,1,4,182,39,48,15,72,140,8,5,17,11,8.67,0,0
853,ter3,1,2,4,1,8,176,39,62,5,99,175,10,7,13,12,6.39,0,0
854,ter3,1,2,5,1,8,519,117,141,0,9,43,11,5,17,4,5.59,0,0
857,ter5,1,0,3,0,6,172,33,40,15,40,78,29,13,22,4,13.68,1,15
